route_id,service_id,trip_id,trip_headsign,block_id,direction_id,shape_id
8881,1,2769192,"Trenton Transit Center",6351,0,118849
8881,1,2769193,"Trenton Transit Center",6200,0,118849
8881,1,2769194,"Trenton Transit Center",6201,0,118849
8881,1,2769195,"Trenton Transit Center",6351,0,118849
8881,1,2769196,"Trenton Transit Center",6202,0,118849
8881,1,2769197,"Trenton Transit Center",6352,0,118849
8881,1,2769198,"Trenton Transit Center",6353,0,118849
8881,1,2769199,"Trenton Transit Center",6354,0,118849
8881,1,2769200,"Trenton Transit Center",6352,0,118849
8881,1,2769201,"Trenton Transit Center",6353,0,118849
8881,1,2769202,"Trenton Transit Center",6354,0,118849
8881,1,2769203,"Trenton Transit Center",6352,0,118849
8881,1,2769204,"Trenton Transit Center",6200,0,118849
8881,1,2769205,"Trenton Transit Center",6201,0,118849
8881,1,2769206,"Neshaminy Mall",6354,1,118854
8881,1,2769207,"Neshaminy Mall",6200,1,118854
8881,1,2769208,"Neshaminy Mall",6201,1,118854
8881,1,2769209,"Neshaminy Mall",6351,1,118854
8881,1,2769210,"Neshaminy Mall",6200,1,118854
8881,1,2769211,"Neshaminy Mall",6201,1,118854
8881,1,2769212,"Neshaminy Mall",6351,1,118854
8881,1,2769213,"Neshaminy Mall",6202,1,118854
8881,1,2769214,"Neshaminy Mall",6352,1,118854
8881,1,2769215,"Neshaminy Mall",6353,1,118854
8881,1,2769216,"Neshaminy Mall",6354,1,118854
8881,1,2769217,"Neshaminy Mall",6352,1,118854
8881,1,2769218,"Neshaminy Mall",6353,1,118854
8881,1,2769219,"Neshaminy Mall",6352,1,118854
8882,1,2767256,"Neshaminy Mall",6700,0,118857
8882,1,2767257,"Neshaminy Mall",6700,0,118857
8882,1,2767258,"Neshaminy Mall",6202,0,118857
8882,1,2767259,"Neshaminy Mall",6216,0,118857
8882,1,2767260,"Neshaminy Mall",6216,0,118857
8882,1,2767261,"Neshaminy Mall",6215,0,118857
8882,1,2767262,"Neshaminy Mall",6217,0,118857
8882,1,2767263,"Neshaminy Mall",6216,0,118857
8882,1,2767264,"Neshaminy Mall",6217,0,118857
8882,1,2767265,"Neshaminy Mall",6216,0,118857
8882,1,2767266,"Neshaminy Mall",6202,0,118857
8882,1,2767267,"Oxford Valley Mall",6217,1,118858
8882,1,2767268,"Oxford Valley Mall",6216,1,118858
8882,1,2767269,"Oxford Valley Mall",6215,1,118858
8882,1,2767270,"Oxford Valley Mall",6217,1,118858
8882,1,2767271,"Oxford Valley Mall",6216,1,118858
8882,1,2767272,"Oxford Valley Mall",6217,1,118858
8882,1,2767273,"Oxford Valley Mall",6700,1,118858
8882,1,2767274,"Oxford Valley Mall",6216,1,118858
8882,1,2767275,"Oxford Valley Mall",6202,1,118858
8882,1,2767276,"Oxford Valley Mall",6215,1,118858
8883,1,2767277,"Morrell Park",6231,0,118862
8883,1,2767278,"Morrell Park",6230,0,118862
8883,1,2767279,"Morrell Park",6247,0,118862
8883,1,2767280,"Morrell Park",6245,0,118862
8883,1,2767281,"Morrell Park",6246,0,118862
8883,1,2767282,"Morrell Park",6248,0,118862
8883,1,2767283,"Morrell Park",6232,0,118862
8883,1,2767284,"Morrell Park",6235,0,118862
8883,1,2767285,"Morrell Park",6233,0,118862
8883,1,2767286,"Morrell Park",6234,0,118862
8883,1,2767287,"Morrell Park",6249,0,118862
8883,1,2767288,"Morrell Park",6250,0,118862
8883,1,2767289,"Morrell Park",6230,0,118864
8883,1,2767290,"Morrell Park",6251,0,118862
8883,1,2767291,"Morrell Park",6233,0,118862
8883,1,2767292,"Morrell Park",6355,0,118862
8883,1,2767293,"Morrell Park",6232,0,118862
8883,1,2767294,"Oxford Valley Mall",6235,1,118871
8883,1,2767295,"Oxford Valley Mall",6231,1,118871
8883,1,2767296,"Oxford Valley Mall",6355,1,118871
8883,1,2767297,"Oxford Valley Mall",6230,1,118871
8883,1,2767298,"Oxford Valley Mall",6247,1,118871
8883,1,2767299,"Oxford Valley Mall",6245,1,118871
8883,1,2767300,"Oxford Valley Mall",6246,1,118871
8883,1,2767301,"Oxford Valley Mall",6248,1,118871
8883,1,2767302,"Oxford Valley Mall",6232,1,118871
8883,1,2767303,"Oxford Valley Mall",6231,1,118871
8883,1,2767304,"Oxford Valley Mall",6233,1,118871
8883,1,2767305,"Oxford Valley Mall",6234,1,118871
8883,1,2767306,"Oxford Valley Mall",6249,1,118871
8883,1,2767307,"Oxford Valley Mall",6250,1,118871
8883,1,2767308,"Oxford Valley Mall",6251,1,118871
8883,1,2767309,"Oxford Valley Mall",6233,1,118871
8883,1,2767310,"Oxford Valley Mall",6355,1,118871
8884,1,2767311,"Bucks County Community College",6245,0,118877
8884,1,2767312,"Bucks County Community College",6246,0,118877
8884,1,2767313,"Bucks County Community College",6248,0,118877
8884,1,2767314,"Bucks County Community College",6232,0,118880
8884,1,2767315,"Bucks County Community College",6231,0,118880
8884,1,2767316,"Bucks County Community College",6230,0,118880
8884,1,2767317,"Bucks County Community College",6247,0,118880
8884,1,2767318,"Bucks County Community College",6249,0,118880
8884,1,2767319,"Bucks County Community College",6250,0,118880
8884,1,2767320,"Bucks County Community College",6251,0,118880
8884,1,2767321,"Bucks County Community College",6355,0,118880
8884,1,2767322,"Bucks County Community College",6235,0,118880
8884,1,2767323,"Bucks County Community College",6233,0,118882
8884,1,2767324,"Bucks County Community College",6234,0,118880
8884,1,2767325,"Bucks County Community College",6249,0,118878
8884,1,2767326,"Bucks County Community College",6251,0,118880
8884,1,2767327,"Franklin Mills Mall",6247,1,118889
8884,1,2767328,"Franklin Mills Mall",6245,1,118886
8884,1,2767329,"Franklin Mills Mall",6246,1,118886
8884,1,2767330,"Franklin Mills Mall",6248,1,118886
8884,1,2767331,"Franklin Mills Mall",6232,1,118886
8884,1,2767332,"Franklin Mills Mall",6231,1,118886
8884,1,2767333,"Franklin Mills Mall",6230,1,118886
8884,1,2767334,"Franklin Mills Mall",6247,1,118886
8884,1,2767335,"Franklin Mills Mall",6249,1,118886
8884,1,2767336,"Franklin Mills Mall",6250,1,118886
8884,1,2767337,"Franklin Mills Mall",6251,1,118886
8884,1,2767338,"Franklin Mills Mall",6355,1,118884
8884,1,2767339,"Franklin Mills Mall",6233,1,118892
8884,1,2767340,"Franklin Mills Mall",6235,1,118884
8884,1,2767341,"Franklin Mills Mall",6234,1,118886
8884,1,2767342,"Franklin Mills Mall",6251,1,118886
8885,1,2767343,"Audubon",6260,0,118894
8885,1,2767344,"Audubon",6261,0,118894
8885,1,2767345,"Audubon",6260,0,118894
8885,1,2767346,"Audubon",6261,0,118894
8885,1,2767347,"Audubon",6033,0,118894
8885,1,2767348,"Audubon",6260,0,118894
8885,1,2767349,"Audubon",6261,0,118894
8885,1,2767350,"Audubon",6261,0,118894
8885,1,2767351,"Audubon",6261,0,118894
8885,1,2767352,"Audubon",6261,0,118894
8885,1,2767353,"Audubon",6032,0,118894
8885,1,2767354,"Audubon",6261,0,118894
8885,1,2767355,"Audubon",6032,0,118896
8885,1,2767356,"Audubon",6262,0,118896
8885,1,2767357,"Audubon",6261,0,118896
8885,1,2767358,"Audubon",6032,0,118896
8885,1,2767359,"Audubon",6262,0,118896
8885,1,2767360,"Audubon",6261,0,118896
8885,1,2767361,"Audubon",6032,0,118896
8885,1,2767362,"Audubon",6081,0,118896
8885,1,2767363,"Norristown Transportation Ctr",6032,1,118902
8885,1,2767364,"Norristown Transportation Ctr",6262,1,118902
8885,1,2767365,"Norristown Transportation Ctr",6261,1,118902
8885,1,2767366,"Norristown Transportation Ctr",6032,1,118902
8885,1,2767367,"Norristown Transportation Ctr",6262,1,118902
8885,1,2767368,"Norristown Transportation Ctr",6261,1,118902
8885,1,2767369,"Norristown Transportation Ctr",6032,1,118902
8885,1,2767370,"Norristown Transportation Ctr",6081,1,118902
8885,1,2767371,"Norristown Transportation Ctr",6260,1,118899
8885,1,2767372,"Norristown Transportation Ctr",6261,1,118899
8885,1,2767373,"Norristown Transportation Ctr",6033,1,118899
8885,1,2767374,"Norristown Transportation Ctr",6261,1,118899
8885,1,2767375,"Norristown Transportation Ctr",6033,1,118899
8885,1,2767376,"Norristown Transportation Ctr",6260,1,118899
8885,1,2767377,"Norristown Transportation Ctr",6261,1,118899
8885,1,2767378,"Norristown Transportation Ctr",6261,1,118899
8885,1,2767379,"Norristown Transportation Ctr",6261,1,118899
8885,1,2767380,"Norristown Transportation Ctr",6032,1,118899
8885,1,2767381,"Norristown Transportation Ctr",6261,1,118899
8885,1,2767382,"Norristown Transportation Ctr",6261,1,118899
8885,1,2767383,"Norristown Transportation Ctr",6260,1,118899
8886,1,2767384,"Telford",6276,0,118906
8886,1,2767385,"Telford",6275,0,118906
8886,1,2767386,"Telford",6276,0,118906
8886,1,2767387,"Telford",6307,0,118906
8886,1,2767388,"Telford",6275,0,118906
8886,1,2767389,"Telford",6276,0,118906
8886,1,2767390,"Telford",6307,0,118906
8886,1,2767391,"Telford",6275,0,118906
8886,1,2767392,"Telford",6307,0,118906
8886,1,2767393,"Telford",6277,0,118906
8886,1,2767394,"Telford",6278,0,118906
8886,1,2767395,"Telford",6278,0,118906
8886,1,2767396,"Telford",6309,0,118906
8886,1,2767397,"Telford",6278,0,118906
8886,1,2767398,"Telford",6278,0,118906
8886,1,2767399,"Telford",6277,0,118906
8886,1,2767400,"Montgomery Mall",6275,1,118911
8886,1,2767401,"Montgomery Mall",6276,1,118911
8886,1,2767402,"Montgomery Mall",6275,1,118911
8886,1,2767403,"Montgomery Mall",6276,1,118911
8886,1,2767404,"Montgomery Mall",6307,1,118911
8886,1,2767405,"Montgomery Mall",6275,1,118911
8886,1,2767406,"Montgomery Mall",6276,1,118911
8886,1,2767407,"Montgomery Mall",6307,1,118911
8886,1,2767408,"Montgomery Mall",6275,1,118911
8886,1,2767409,"Montgomery Mall",6307,1,118911
8886,1,2767410,"Montgomery Mall",6277,1,118911
8886,1,2767411,"Montgomery Mall",6278,1,118911
8886,1,2767412,"Montgomery Mall",6277,1,118911
8886,1,2767413,"Montgomery Mall",6278,1,118911
8886,1,2767414,"Montgomery Mall",6309,1,118911
8886,1,2767415,"Montgomery Mall",6278,1,118911
8887,1,2767416,"Montgomery Mall",6306,0,118912
8887,1,2767417,"Montgomery Mall",6307,0,118913
8887,1,2767418,"Montgomery Mall",6306,0,118912
8887,1,2767419,"Montgomery Mall",6308,0,118912
8887,1,2767420,"Montgomery Mall",6309,0,118912
8887,1,2767421,"Chestnut Hill",6306,1,118915
8887,1,2767422,"Chestnut Hill",6308,1,118916
8887,1,2767423,"Chestnut Hill",6309,1,118916
8888,1,2824126,"Philadelphia Premium Outlet",6342,0,118919
8888,1,2824127,"Philadelphia Premium Outlet",6343,0,118919
8888,1,2824128,"Philadelphia Premium Outlet",6342,0,118918
8888,1,2824129,"Philadelphia Premium Outlet",6343,0,118918
8888,1,2824130,"Philadelphia Premium Outlet",6341,0,118918
8888,1,2824131,"Philadelphia Premium Outlet",6015,0,118918
8888,1,2824132,"Philadelphia Premium Outlet",6341,0,118918
8888,1,2824133,"Philadelphia Premium Outlet",6344,0,118918
8888,1,2824134,"Philadelphia Premium Outlet",6345,0,118918
8888,1,2824135,"Philadelphia Premium Outlet",6346,0,118918
8888,1,2824136,"Philadelphia Premium Outlet",6344,0,118918
8888,1,2824137,"Philadelphia Premium Outlet",6345,0,118918
8888,1,2824138,"Philadelphia Premium Outlet",6346,0,118918
8888,1,2824139,"Philadelphia Premium Outlet",6344,0,118918
8888,1,2824140,"Philadelphia Premium Outlet",6346,0,118919
8888,1,2824141,"King of Prussia",6341,1,118921
8888,1,2824142,"King of Prussia",6342,1,118921
8888,1,2824143,"King of Prussia",6343,1,118921
8888,1,2824144,"King of Prussia",6342,1,118920
8888,1,2824145,"King of Prussia",6343,1,118920
8888,1,2824146,"King of Prussia",6341,1,118920
8888,1,2824147,"King of Prussia",6015,1,118920
8888,1,2824148,"King of Prussia",6341,1,118920
8888,1,2824149,"King of Prussia",6344,1,118920
8888,1,2824150,"King of Prussia",6345,1,118920
8888,1,2824151,"King of Prussia",6346,1,118920
8888,1,2824152,"King of Prussia",6344,1,118920
8888,1,2824153,"King of Prussia",6345,1,118920
8888,1,2824154,"King of Prussia",6346,1,118920
8888,1,2824155,"King of Prussia",6344,1,118920
8888,1,2824156,"King of Prussia",6346,1,118921
8889,1,2767455,"Philadelphia Park",6352,0,118922
8889,1,2767456,"Philadelphia Park",6355,0,118922
8889,1,2767457,"Philadelphia Park",6351,0,118922
8889,1,2767458,"Philadelphia Park",6353,0,118922
8889,1,2767459,"Philadelphia Park",6354,0,118922
8889,1,2767460,"Plymouth Meeting Mall",6232,1,118923
8889,1,2767461,"Plymouth Meeting Mall",6354,1,118923
8889,1,2767462,"Plymouth Meeting Mall",6353,1,118923
8889,1,2767463,"Plymouth Meeting Mall",6234,1,118923
8889,1,2767464,"Plymouth Meeting Mall",6251,1,118923
8889,1,2767465,"Plymouth Meeting Mall",6245,1,118923
8889,1,2767466,"Plymouth Meeting Mall",6351,1,118923
8890,1,2823918,"Fort Washington Office Center",6400,0,118924
8890,1,2823919,"Fort Washington Office Center",6400,0,118924
8890,1,2823920,"Fort Washington Office Center",6400,0,118924
8890,1,2823921,"Fort Washington Office Center",6400,0,118924
8890,1,2823922,"Fort Washington Office Center",6400,0,118924
8890,1,2823923,"Fort Washington Office Center",6400,0,118924
8890,1,2823924,"Fort Washington Office Center",6401,0,118924
8890,1,2823925,"Fort Washington Office Center",6401,0,118924
8890,1,2823926,"Fort Washington Office Center",6401,0,118924
8890,1,2823927,"Fort Washington Office Center",6401,0,118924
8890,1,2823928,"Fort Washington Office Center",6401,0,118924
8890,1,2823929,"Fort Washington Office Center",6401,0,118924
8890,1,2823930,"Fort Washington Office Center",6401,0,118924
8890,1,2823931,"Fort Washington Office Center",6401,0,118924
8890,1,2823932,"Fort Washington Office Center",6401,0,118924
8890,1,2823933,"Fort Washington Office Center",6401,0,118924
8890,1,2823934,"Fort Washington Office Center",6401,0,118924
8890,1,2823935,"Fort Washington Office Center",6401,0,118924
8890,1,2823936,"Fort Washington Office Center",6400,0,118924
8890,1,2823937,"Fort Washington Station",6400,1,118925
8890,1,2823938,"Fort Washington Station",6400,1,118925
8890,1,2823939,"Fort Washington Station",6400,1,118925
8890,1,2823940,"Fort Washington Station",6400,1,118925
8890,1,2823941,"Fort Washington Station",6400,1,118925
8890,1,2823942,"Fort Washington Station",6400,1,118925
8890,1,2823943,"Fort Washington Station",6401,1,118925
8890,1,2823944,"Fort Washington Station",6401,1,118925
8890,1,2823945,"Fort Washington Station",6401,1,118925
8890,1,2823946,"Fort Washington Station",6401,1,118925
8890,1,2823947,"Fort Washington Station",6401,1,118925
8890,1,2823948,"Fort Washington Station",6401,1,118925
8890,1,2823949,"Fort Washington Station",6401,1,118925
8890,1,2823950,"Fort Washington Station",6401,1,118925
8890,1,2823951,"Fort Washington Station",6401,1,118925
8890,1,2823952,"Fort Washington Station",6401,1,118925
8890,1,2823953,"Fort Washington Station",6401,1,118925
8890,1,2823954,"Fort Washington Station",6401,1,118925
8890,1,2823955,"Fort Washington Station",6400,1,118925
8892,1,2767537,"Bristol",6601,0,118933
8892,1,2767538,"Bristol",6600,0,118933
8892,1,2767539,"Bristol",6600,0,118933
8892,1,2767540,"Bristol",6601,0,118933
8892,1,2767541,"Bristol",6601,0,118933
8892,1,2767542,"Bristol",6601,0,118933
8892,1,2767543,"Bristol",6601,0,118933
8892,1,2767544,"Bristol",6601,0,118933
8892,1,2767545,"Bristol",6601,0,118933
8892,1,2767546,"Bristol",6601,0,118933
8892,1,2767547,"Morrell Park",6600,1,118935
8892,1,2767548,"Morrell Park",6600,1,118935
8892,1,2767549,"Morrell Park",6601,1,118935
8892,1,2767550,"Morrell Park",6601,1,118935
8892,1,2767551,"Morrell Park",6601,1,118935
8892,1,2767552,"Morrell Park",6601,1,118935
8892,1,2767553,"Morrell Park",6601,1,118935
8892,1,2767554,"Morrell Park",6601,1,118935
8892,1,2767555,"Morrell Park",6601,1,118935
8892,1,2767556,"Morrell Park",6601,1,118935
8893,1,2760951,"Plymouth Meeting Mall",6700,0,118938
8893,1,2760952,"Plymouth Meeting Mall",6033,0,118937
8893,1,2760953,"Plymouth Meeting Mall",6701,0,118938
8893,1,2760954,"Plymouth Meeting Mall",6700,0,118938
8893,1,2760955,"Plymouth Meeting Mall",6701,0,118938
8893,1,2760956,"Plymouth Meeting Mall",6700,0,118938
8893,1,2760957,"Plymouth Meeting Mall",6701,0,118938
8893,1,2760958,"Plymouth Meeting Mall",6061,0,118938
8893,1,2760959,"Plymouth Meeting Mall",6064,0,118938
8893,1,2760960,"Plymouth Meeting Mall",6700,0,118938
8893,1,2760961,"Plymouth Meeting Mall",6701,0,118938
8893,1,2760962,"Plymouth Meeting Mall",6351,0,118938
8893,1,2760963,"Plymouth Meeting Mall",6701,0,118938
8893,1,2760964,"Plymouth Meeting Mall",6351,0,118938
8893,1,2760965,"Plymouth Meeting Mall",6701,0,118938
8893,1,2760966,"Plymouth Meeting Mall",6701,0,118938
8893,1,2760967,"Plymouth Meeting Mall",6701,0,118938
8893,1,2760968,"Norristown Transportation Ctr",6701,1,118944
8893,1,2760969,"Norristown Transportation Ctr",6700,1,118944
8893,1,2760970,"Norristown Transportation Ctr",6701,1,118944
8893,1,2760971,"Norristown Transportation Ctr",6700,1,118944
8893,1,2760972,"Norristown Transportation Ctr",6701,1,118944
8893,1,2760973,"Norristown Transportation Ctr",6061,1,118944
8893,1,2760974,"Norristown Transportation Ctr",6064,1,118944
8893,1,2760975,"Norristown Transportation Ctr",6700,1,118944
8893,1,2760976,"Norristown Transportation Ctr",6701,1,118944
8893,1,2760977,"Norristown Transportation Ctr",6351,1,118944
8893,1,2760978,"Norristown Transportation Ctr",6701,1,118944
8893,1,2760979,"Norristown Transportation Ctr",6351,1,118944
8893,1,2760980,"Norristown Transportation Ctr",6701,1,118944
8893,1,2760981,"Norristown Transportation Ctr",6351,1,118944
8893,1,2760982,"Norristown Transportation Ctr",6701,1,118944
8893,1,2760983,"Norristown Transportation Ctr",6701,1,118944
8895,1,2769251,"West Chester",6341,0,118957
8895,1,2769252,"West Chester",6016,0,118951
8895,1,2769253,"West Chester",6017,0,118957
8895,1,2769254,"West Chester",6018,0,118951
8895,1,2769255,"West Chester",6015,0,118952
8895,1,2769256,"West Chester",6120,0,118952
8895,1,2769257,"West Chester",6342,0,118952
8895,1,2769258,"West Chester",6343,0,118952
8895,1,2769259,"West Chester",6019,0,118952
8895,1,2769260,"West Chester",6020,0,118952
8895,1,2769261,"West Chester",6021,0,118954
8895,1,2769262,"West Chester",6022,0,118952
8895,1,2769263,"West Chester",6023,0,118954
8895,1,2769264,"West Chester",6019,0,118952
8895,1,2769265,"West Chester",6020,0,118952
8895,1,2769266,"West Chester",6019,0,118955
8895,1,2769267,"King of Prussia",6019,1,118960
8895,1,2769268,"King of Prussia",6020,1,118960
8895,1,2769269,"King of Prussia",6022,1,118960
8895,1,2769270,"King of Prussia",6019,1,118960
8895,1,2769271,"King of Prussia",6020,1,118961
8895,1,2769272,"King of Prussia",6015,1,118960
8895,1,2769273,"King of Prussia",6341,1,118960
8895,1,2769274,"King of Prussia",6017,1,118960
8895,1,2769275,"King of Prussia",6015,1,118960
8895,1,2769276,"King of Prussia",6120,1,118960
8895,1,2769277,"King of Prussia",6342,1,118960
8895,1,2769278,"King of Prussia",6343,1,118960
8897,1,2767626,"Montgomery Mall",6045,0,118992
8897,1,2767627,"Montgomery Mall",6046,0,118991
8897,1,2767628,"Montgomery Mall",6047,0,118992
8897,1,2767629,"Montgomery Mall",6046,0,118991
8897,1,2767630,"Montgomery Mall",6102,0,118992
8897,1,2767631,"Montgomery Mall",6101,0,118992
8897,1,2767632,"Montgomery Mall",6103,0,118992
8897,1,2767633,"Montgomery Mall",6045,0,118992
8897,1,2767634,"Montgomery Mall",6047,0,118992
8897,1,2767635,"Montgomery Mall",6102,0,118992
8897,1,2767636,"Montgomery Mall",6101,0,118992
8897,1,2767637,"Montgomery Mall",6103,0,118992
8897,1,2767638,"Montgomery Mall",6308,0,118992
8897,1,2767639,"Montgomery Mall",6102,0,118992
8897,1,2767640,"Montgomery Mall",6103,0,118992
8897,1,2767641,"Chestnut Hill",6047,1,118993
8897,1,2767642,"Chestnut Hill",6045,1,118995
8897,1,2767643,"Chestnut Hill",6047,1,118995
8897,1,2767644,"Chestnut Hill",6102,1,118995
8897,1,2767645,"Chestnut Hill",6101,1,118995
8897,1,2767646,"Chestnut Hill",6103,1,118995
8897,1,2767647,"Chestnut Hill",6045,1,118995
8897,1,2767648,"Chestnut Hill",6047,1,118995
8897,1,2767649,"Chestnut Hill",6102,1,118995
8897,1,2767650,"Chestnut Hill",6101,1,118995
8897,1,2767651,"Chestnut Hill",6103,1,118995
8897,1,2767652,"Chestnut Hill",6308,1,118995
8897,1,2767653,"Chestnut Hill",6102,1,118995
8897,1,2767654,"Chestnut Hill",6103,1,118995
8897,1,2767655,"Chestnut Hill",6048,1,118994
8897,1,2767656,"Chestnut Hill",6048,1,118994
8898,1,2713502,"Swedeland",6062,0,118998
8898,1,2713503,"Swedeland",6060,0,118998
8898,1,2713504,"Swedeland",6062,0,118998
8898,1,2713505,"Swedeland",6061,0,118998
8898,1,2713506,"Swedeland",6064,0,118998
8898,1,2713507,"Swedeland",6700,0,118998
8898,1,2713508,"Swedeland",6701,0,118998
8898,1,2713509,"Swedeland",6061,0,118998
8898,1,2713510,"Swedeland",6064,0,118998
8898,1,2713512,"Swedeland",6061,0,118998
8898,1,2713514,"Swedeland",6064,0,118998
8898,1,2713516,"Swedeland",6061,0,118998
8898,1,2713518,"Swedeland",6064,0,118998
8898,1,2713519,"Swedeland",6064,0,118998
8898,1,2713520,"Swedeland",6064,0,118998
8898,1,2713521,"Plymouth Meeting Mall",6060,1,120585
8898,1,2713522,"Plymouth Meeting Mall",6061,1,119000
8898,1,2713524,"Plymouth Meeting Mall",6062,1,119001
8898,1,2713526,"Plymouth Meeting Mall",6061,1,119001
8898,1,2713527,"Plymouth Meeting Mall",6060,1,119000
8898,1,2713529,"Plymouth Meeting Mall",6064,1,119001
8898,1,2713530,"Plymouth Meeting Mall",6061,1,119001
8898,1,2713531,"Plymouth Meeting Mall",6064,1,119001
8898,1,2713532,"Plymouth Meeting Mall",6700,1,119001
8898,1,2713533,"Plymouth Meeting Mall",6701,1,119001
8898,1,2713534,"Plymouth Meeting Mall",6061,1,119001
8898,1,2713535,"Plymouth Meeting Mall",6064,1,119001
8898,1,2713536,"Plymouth Meeting Mall",6065,1,119000
8898,1,2713537,"Plymouth Meeting Mall",6061,1,119001
8898,1,2713538,"Plymouth Meeting Mall",6065,1,119000
8898,1,2713539,"Plymouth Meeting Mall",6064,1,119001
8898,1,2713541,"Plymouth Meeting Mall",6061,1,119001
8898,1,2713542,"Plymouth Meeting Mall",6064,1,119001
8898,1,2713543,"Plymouth Meeting Mall",6064,1,119001
8898,1,2713545,"Plymouth Meeting Mall",6064,1,119000
8898,1,2767158,"Swedeland",6060,0,118999
8898,1,2767159,"Swedeland",6061,0,118999
8898,1,2767160,"Swedeland",6063,0,118999
8898,1,2767161,"Swedeland",6064,0,118999
8898,1,2767162,"Swedeland",6063,0,118999
8898,1,2767163,"Swedeland",6061,0,118999
8898,1,2767164,"Swedeland",6063,0,118999
8898,1,2767165,"Swedeland",6064,0,118999
8898,1,2767166,"Swedeland",6065,0,118999
8898,1,2767168,"Swedeland",6065,0,118999
8898,1,2768063,"Swedeland",6065,0,118999
8898,1,2769329,"Plymouth Meeting Mall",6065,1,119000
8899,1,2767657,"Lansdale",6100,0,119005
8899,1,2767658,"Lansdale",6081,0,119004
8899,1,2767659,"Lansdale",6082,0,119004
8899,1,2767660,"Lansdale",6080,0,119004
8899,1,2767661,"Lansdale",6100,0,119004
8899,1,2767662,"Lansdale",6083,0,119004
8899,1,2767663,"Lansdale",6081,0,119004
8899,1,2767664,"Lansdale",6082,0,119004
8899,1,2767665,"Lansdale",6080,0,119004
8899,1,2767666,"Lansdale",6100,0,119004
8899,1,2767667,"Lansdale",6083,0,119004
8899,1,2767668,"Lansdale",6081,0,119004
8899,1,2767669,"Lansdale",6082,0,119004
8899,1,2767670,"Lansdale",6080,0,119004
8899,1,2767671,"Lansdale",6100,0,119004
8899,1,2767672,"Lansdale",6083,0,119004
8899,1,2767673,"Lansdale",6081,0,119004
8899,1,2767674,"Lansdale",6082,0,119004
8899,1,2767675,"Lansdale",6080,0,119004
8899,1,2767676,"Lansdale",6100,0,119004
8899,1,2767677,"Lansdale",6083,0,119004
8899,1,2767678,"Lansdale",6081,0,119004
8899,1,2767679,"Lansdale",6084,0,119004
8899,1,2767680,"Lansdale",6082,0,119004
8899,1,2767681,"Lansdale",6080,0,119004
8899,1,2767682,"Lansdale",6100,0,119004
8899,1,2767683,"Lansdale",6083,0,119004
8899,1,2767684,"Lansdale",6261,0,119004
8899,1,2767685,"Lansdale",6084,0,119004
8899,1,2767686,"Lansdale",6128,0,119004
8899,1,2767687,"Lansdale",6084,0,119004
8899,1,2767688,"Lansdale",6128,0,119004
8899,1,2767689,"Lansdale",6084,0,119005
8899,1,2767690,"Norristown Transportation Ctr",6080,1,119009
8899,1,2767691,"Norristown Transportation Ctr",6100,1,119010
8899,1,2767692,"Norristown Transportation Ctr",6083,1,119010
8899,1,2767693,"Norristown Transportation Ctr",6081,1,119010
8899,1,2767694,"Norristown Transportation Ctr",6082,1,119010
8899,1,2767695,"Norristown Transportation Ctr",6080,1,119010
8899,1,2767696,"Norristown Transportation Ctr",6100,1,119010
8899,1,2767697,"Norristown Transportation Ctr",6083,1,119010
8899,1,2767698,"Norristown Transportation Ctr",6081,1,119010
8899,1,2767699,"Norristown Transportation Ctr",6082,1,119010
8899,1,2767700,"Norristown Transportation Ctr",6080,1,119010
8899,1,2767701,"Norristown Transportation Ctr",6100,1,119010
8899,1,2767702,"Norristown Transportation Ctr",6083,1,119010
8899,1,2767703,"Norristown Transportation Ctr",6081,1,119010
8899,1,2767704,"Norristown Transportation Ctr",6082,1,119010
8899,1,2767705,"Norristown Transportation Ctr",6080,1,119010
8899,1,2767706,"Norristown Transportation Ctr",6100,1,119010
8899,1,2767707,"Norristown Transportation Ctr",6083,1,119010
8899,1,2767708,"Norristown Transportation Ctr",6081,1,119010
8899,1,2767709,"Norristown Transportation Ctr",6082,1,119010
8899,1,2767710,"Norristown Transportation Ctr",6080,1,119010
8899,1,2767711,"Norristown Transportation Ctr",6100,1,119010
8899,1,2767712,"Norristown Transportation Ctr",6083,1,119010
8899,1,2767713,"Norristown Transportation Ctr",6081,1,119010
8899,1,2767714,"Norristown Transportation Ctr",6084,1,119010
8899,1,2767715,"Norristown Transportation Ctr",6082,1,119010
8899,1,2767716,"Norristown Transportation Ctr",6080,1,119010
8899,1,2767717,"Norristown Transportation Ctr",6100,1,119010
8899,1,2767718,"Norristown Transportation Ctr",6083,1,119010
8899,1,2767719,"Norristown Transportation Ctr",6084,1,119010
8899,1,2767720,"Norristown Transportation Ctr",6128,1,119010
8899,1,2767721,"Norristown Transportation Ctr",6084,1,119010
8899,1,2767722,"Norristown Transportation Ctr",6128,1,119009
8899,1,2767723,"Norristown Transportation Ctr",6084,1,119009
8901,1,2769279,"Willow Grove Park Mall",6124,0,119019
8901,1,2769280,"Willow Grove Park Mall",6122,0,119022
8901,1,2769281,"Willow Grove Park Mall",6125,0,119020
8901,1,2769282,"Willow Grove Park Mall",6121,0,119022
8901,1,2769283,"Willow Grove Park Mall",6123,0,119022
8901,1,2769284,"Willow Grove Park Mall",6122,0,119022
8901,1,2769285,"Willow Grove Park Mall",6121,0,119022
