route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
5998,3,4117187,Geary & 33rd Ave,0,311094,66621
5998,3,4117188,Geary & 33rd Ave,0,311102,66621
5998,3,4117189,Geary & 33rd Ave,0,311095,66621
5998,3,4117190,Geary & 33rd Ave,0,311092,66621
5998,3,4117191,Geary & 33rd Ave,0,311099,66621
5998,3,4117192,Geary & 33rd Ave,0,311093,66621
5998,3,4117193,Geary & 33rd Ave,0,311096,66621
5998,3,4117194,Geary & 33rd Ave,0,311100,66621
5998,3,4117195,Geary & 33rd Ave,0,311090,66621
5998,3,4117196,Geary & 33rd Ave,0,311097,66621
5998,3,4117197,Geary & 33rd Ave,0,311101,66621
5998,3,4117198,Geary & 33rd Ave,0,311091,66621
5998,3,4117199,Geary & 33rd Ave,0,311098,66621
5998,2,4116903,Geary & 33rd Ave,0,311077,66621
5998,2,4116904,Geary & 33rd Ave,0,311078,66621
5998,2,4116905,Geary & 33rd Ave,0,311079,66621
5998,2,4116906,Geary & 33rd Ave,0,311080,66621
5998,2,4116907,Geary & 33rd Ave,0,311077,66621
5998,2,4116992,Geary & 33rd Ave,0,311078,66621
5998,2,4116991,Geary & 33rd Ave,0,311079,66621
5998,2,4116990,Geary & 33rd Ave,0,311080,66621
5998,2,4117001,Geary & 33rd Ave,0,311077,66621
5998,2,4117000,Geary & 33rd Ave,0,311089,66621
5998,2,4117015,Geary & 33rd Ave,0,311078,66621
5998,2,4116988,Geary & 33rd Ave,0,311079,66621
5998,2,4116987,Geary & 33rd Ave,0,311088,66621
5998,3,4117135,Geary & 33rd Ave,0,311090,66621
5998,3,4117136,Geary & 33rd Ave,0,311091,66621
5998,3,4117137,Geary & 33rd Ave,0,311092,66621
5998,3,4117138,Geary & 33rd Ave,0,311093,66621
5998,3,4117139,Geary & 33rd Ave,0,311090,66621
5998,3,4117140,Geary & 33rd Ave,0,311091,66621
5998,3,4117141,Geary & 33rd Ave,0,311092,66621
5998,3,4117142,Geary & 33rd Ave,0,311093,66621
5998,3,4117143,Geary & 33rd Ave,0,311090,66621
5998,3,4117144,Geary & 33rd Ave,0,311091,66621
5998,3,4117145,Geary & 33rd Ave,0,311092,66621
5998,3,4117146,Geary & 33rd Ave,0,311093,66621
5998,3,4117147,Geary & 33rd Ave,0,311090,66621
5998,3,4117148,Geary & 33rd Ave,0,311091,66621
5998,3,4117149,Geary & 33rd Ave,0,311092,66621
5998,3,4117150,Geary & 33rd Ave,0,311093,66621
5998,3,4117151,Geary & 33rd Ave,0,311090,66621
5998,3,4117152,Geary & 33rd Ave,0,311091,66621
5998,3,4117153,Geary & 33rd Ave,0,311094,66621
5998,3,4117155,Geary & 33rd Ave,0,311092,66621
5998,3,4117156,Geary & 33rd Ave,0,311093,66621
5998,3,4117157,Geary & 33rd Ave,0,311096,66621
5998,3,4117158,Geary & 33rd Ave,0,311090,66621
5998,3,4117159,Geary & 33rd Ave,0,311097,66621
5998,3,4117160,Geary & 33rd Ave,0,311091,66621
5998,3,4117161,Geary & 33rd Ave,0,311098,66621
5998,3,4117162,Geary & 33rd Ave,0,311094,66621
5998,3,4117163,Geary & 33rd Ave,0,311095,66621
5998,3,4117164,Geary & 33rd Ave,0,311092,66621
5998,3,4117165,Geary & 33rd Ave,0,311099,66621
5998,3,4117166,Geary & 33rd Ave,0,311093,66621
5998,3,4117167,Geary & 33rd Ave,0,311096,66621
5998,3,4117168,Geary & 33rd Ave,0,311100,66621
5998,3,4117169,Geary & 33rd Ave,0,311090,66621
5998,3,4117170,Geary & 33rd Ave,0,311097,66621
5998,3,4117171,Geary & 33rd Ave,0,311101,66621
5998,3,4117172,Geary & 33rd Ave,0,311091,66621
5998,3,4117173,Geary & 33rd Ave,0,311098,66621
5998,3,4117174,Geary & 33rd Ave,0,311094,66621
5998,3,4117175,Geary & 33rd Ave,0,311102,66621
5998,3,4117176,Geary & 33rd Ave,0,311095,66621
5998,3,4117177,Geary & 33rd Ave,0,311092,66621
5998,3,4117178,Geary & 33rd Ave,0,311099,66621
5998,3,4117179,Geary & 33rd Ave,0,311093,66621
5998,3,4117180,Geary & 33rd Ave,0,311096,66621
5998,3,4117181,Geary & 33rd Ave,0,311100,66621
5998,3,4117182,Geary & 33rd Ave,0,311090,66621
5998,3,4117183,Geary & 33rd Ave,0,311097,66621
5998,3,4117184,Geary & 33rd Ave,0,311101,66621
5998,3,4117185,Geary & 33rd Ave,0,311091,66621
5998,3,4117186,Geary & 33rd Ave,0,311098,66621
5998,2,4116945,Geary & 33rd Ave,0,311085,66621
5998,2,4116944,Geary & 33rd Ave,0,311081,66621
5998,2,4116943,Geary & 33rd Ave,0,311077,66621
5998,2,4116942,Geary & 33rd Ave,0,311082,66621
5998,2,4116941,Geary & 33rd Ave,0,311089,66621
5998,2,4116940,Geary & 33rd Ave,0,311086,66621
5998,2,4116939,Geary & 33rd Ave,0,311083,66621
5998,2,4116938,Geary & 33rd Ave,0,311078,66621
5998,2,4116937,Geary & 33rd Ave,0,311084,66621
5998,2,4116936,Geary & 33rd Ave,0,311079,66621
5998,2,4116935,Geary & 33rd Ave,0,311087,66621
5998,2,4116934,Geary & 33rd Ave,0,311080,66621
5998,2,4116933,Geary & 33rd Ave,0,311085,66621
5998,3,4117200,Geary & 33rd Ave,0,311094,66621
5998,3,4117201,Geary & 33rd Ave,0,311102,66621
5998,3,4117202,Geary & 33rd Ave,0,311095,66621
5998,3,4117203,Geary & 33rd Ave,0,311092,66621
5998,3,4117204,Geary & 33rd Ave,0,311099,66621
5998,3,4117205,Geary & 33rd Ave,0,311093,66621
5998,3,4117206,Geary & 33rd Ave,0,311096,66621
5998,3,4117207,Geary & 33rd Ave,0,311100,66621
5998,3,4117208,Geary & 33rd Ave,0,311090,66621
5998,3,4117209,Geary & 33rd Ave,0,311097,66621
5998,3,4117210,Geary & 33rd Ave,0,311101,66621
5998,3,4117211,Geary & 33rd Ave,0,311091,66621
5998,3,4117212,Geary & 33rd Ave,0,311098,66621
5998,3,4117213,Geary & 33rd Ave,0,311094,66621
5998,3,4117214,Geary & 33rd Ave,0,311102,66621
5998,3,4117215,Geary & 33rd Ave,0,311095,66621
5998,3,4117216,Geary & 33rd Ave,0,311092,66621
5998,3,4117217,Geary & 33rd Ave,0,311099,66621
5998,3,4117218,Geary & 33rd Ave,0,311093,66621
5998,3,4117220,Geary & 33rd Ave,0,311100,66621
5998,3,4117221,Geary & 33rd Ave,0,311090,66621
5998,3,4117222,Geary & 33rd Ave,0,311097,66621
5998,3,4117223,Geary & 33rd Ave,0,311101,66621
5998,3,4117224,Geary & 33rd Ave,0,311091,66621
5998,3,4117225,Geary & 33rd Ave,0,311098,66621
5998,3,4117227,Geary & 33rd Ave,0,311102,66621
5998,3,4117228,Geary & 33rd Ave,0,311095,66621
5998,3,4117230,Geary & 33rd Ave,0,311099,66621
5998,3,4117231,Geary & 33rd Ave,0,311093,66621
5998,3,4117233,Geary & 33rd Ave,0,311090,66621
5998,3,4117235,Geary & 33rd Ave,0,311101,66621
5998,3,4117236,Geary & 33rd Ave,0,311091,66621
5998,3,4117237,Geary & 33rd Ave,0,311098,66621
5998,3,4117239,Geary & 33rd Ave,0,311095,66621
5998,3,4117240,Geary & 33rd Ave,0,311099,66621
5998,3,4117242,Geary & 33rd Ave,0,311090,66621
5998,3,4117243,Geary & 33rd Ave,0,311101,66621
5998,3,4117244,Geary & 33rd Ave,0,311091,66621
5998,3,4117245,Geary & 33rd Ave,0,311098,66621
5998,3,4117247,Geary & 33rd Ave,0,311099,66621
5998,3,4117248,Geary & 33rd Ave,0,311090,66621
5998,3,4117250,Geary & 33rd Ave,0,311091,66621
5998,2,4116908,Geary & 33rd Ave,0,311080,66621
5998,2,4116895,Geary & 33rd Ave,0,311077,66621
5998,2,4116896,Geary & 33rd Ave,0,311078,66621
5998,2,4116897,Geary & 33rd Ave,0,311079,66621
5998,2,4116898,Geary & 33rd Ave,0,311080,66621
5998,2,4116899,Geary & 33rd Ave,0,311077,66621
5998,2,4116900,Geary & 33rd Ave,0,311078,66621
5998,2,4116901,Geary & 33rd Ave,0,311079,66621
5998,2,4116902,Geary & 33rd Ave,0,311080,66621
5998,1,4116671,California & Presidio,0,311056,66622
5998,1,4116669,California & Presidio,0,311068,66622
5998,1,4116667,California & Presidio,0,311072,66622
5998,1,4116665,California & Presidio,0,311067,66622
5998,1,4116624,California & Presidio,0,311071,66622
5998,1,4116543,California & Presidio,0,311070,66622
5998,1,4116542,California & Presidio,0,311069,66622
5998,1,4116539,California & Presidio,0,311068,66622
5998,1,4116538,California & Presidio,0,311072,66622
5998,1,4116537,California & Presidio,0,311067,66622
5998,1,4116536,California & Presidio,0,311071,66622
5998,1,4116535,California & Presidio,0,311061,66622
5998,1,4116534,California & Presidio,0,311070,66622
5998,2,4116986,Geary & 33rd Ave,0,311080,66621
5998,2,4116985,Geary & 33rd Ave,0,311085,66621
5998,2,4116984,Geary & 33rd Ave,0,311077,66621
5998,2,4116999,Geary & 33rd Ave,0,311082,66621
5998,2,4116998,Geary & 33rd Ave,0,311089,66621
5998,2,4116997,Geary & 33rd Ave,0,311083,66621
5998,2,4116996,Geary & 33rd Ave,0,311078,66621
5998,2,4116995,Geary & 33rd Ave,0,311084,66621
5998,2,4116994,Geary & 33rd Ave,0,311079,66621
5998,2,4116993,Geary & 33rd Ave,0,311088,66621
5998,2,4116983,Geary & 33rd Ave,0,311087,66621
5998,2,4116982,Geary & 33rd Ave,0,311080,66621
5998,2,4116981,Geary & 33rd Ave,0,311085,66621
5998,2,4116980,Geary & 33rd Ave,0,311081,66621
5998,2,4116979,Geary & 33rd Ave,0,311077,66621
5998,2,4116978,Geary & 33rd Ave,0,311082,66621
5998,2,4116977,Geary & 33rd Ave,0,311089,66621
5998,2,4116976,Geary & 33rd Ave,0,311086,66621
5998,2,4116975,Geary & 33rd Ave,0,311083,66621
5998,2,4116974,Geary & 33rd Ave,0,311078,66621
5998,2,4116973,Geary & 33rd Ave,0,311084,66621
5998,2,4116932,Geary & 33rd Ave,0,311079,66621
5998,2,4116931,Geary & 33rd Ave,0,311088,66621
5998,2,4116930,Geary & 33rd Ave,0,311087,66621
5998,2,4116972,Geary & 33rd Ave,0,311080,66621
5998,2,4116971,Geary & 33rd Ave,0,311085,66621
5998,2,4116970,Geary & 33rd Ave,0,311081,66621
5998,2,4116969,Geary & 33rd Ave,0,311077,66621
5998,2,4116968,Geary & 33rd Ave,0,311082,66621
5998,2,4116967,Geary & 33rd Ave,0,311089,66621
5998,2,4116966,Geary & 33rd Ave,0,311086,66621
5998,2,4116965,Geary & 33rd Ave,0,311083,66621
5998,2,4116964,Geary & 33rd Ave,0,311078,66621
5998,2,4116963,Geary & 33rd Ave,0,311084,66621
5998,2,4116962,Geary & 33rd Ave,0,311079,66621
5998,2,4116961,Geary & 33rd Ave,0,311088,66621
5998,2,4116960,Geary & 33rd Ave,0,311087,66621
5998,2,4116959,Geary & 33rd Ave,0,311080,66621
5998,2,4116958,Geary & 33rd Ave,0,311085,66621
5998,2,4116957,Geary & 33rd Ave,0,311081,66621
5998,2,4116956,Geary & 33rd Ave,0,311077,66621
5998,2,4116955,Geary & 33rd Ave,0,311082,66621
5998,2,4116954,Geary & 33rd Ave,0,311089,66621
5998,2,4116953,Geary & 33rd Ave,0,311086,66621
5998,2,4116952,Geary & 33rd Ave,0,311083,66621
5998,2,4116951,Geary & 33rd Ave,0,311078,66621
5998,2,4116950,Geary & 33rd Ave,0,311084,66621
5998,2,4116949,Geary & 33rd Ave,0,311079,66621
5998,2,4116948,Geary & 33rd Ave,0,311088,66621
5998,2,4116947,Geary & 33rd Ave,0,311087,66621
5998,2,4116946,Geary & 33rd Ave,0,311080,66621
5998,1,4116613,Geary & 33rd Ave,0,311074,66625
5998,1,4116612,Geary & 33rd Ave,0,311073,66625
5998,1,4116611,Geary & 33rd Ave,0,311056,66625
5998,1,4116514,Geary & 33rd Ave,0,311068,66625
5998,1,4116658,Geary & 33rd Ave,0,311072,66625
5998,1,4116511,Geary & 33rd Ave,0,311067,66625
5998,1,4116680,Geary & 33rd Ave,0,311057,66625
5998,1,4116678,Geary & 33rd Ave,0,311065,66625
5998,1,4116677,Geary & 33rd Ave,0,311053,66625
5998,1,4116675,Geary & 33rd Ave,0,311059,66625
5998,1,4116674,Geary & 33rd Ave,0,311064,66625
5998,1,4116673,Geary & 33rd Ave,0,311058,66625
5998,1,4116672,Geary & 33rd Ave,0,311063,66625
5998,2,4116929,Geary & 33rd Ave,0,311081,66621
5998,2,4116928,Geary & 33rd Ave,0,311077,66621
5998,2,4116927,Geary & 33rd Ave,0,311082,66621
5998,2,4116926,Geary & 33rd Ave,0,311086,66621
5998,2,4116925,Geary & 33rd Ave,0,311083,66621
5998,2,4116989,Geary & 33rd Ave,0,311084,66621
5998,2,4116909,Geary & 33rd Ave,0,311079,66621
5998,2,4116910,Geary & 33rd Ave,0,311080,66621
5998,2,4116911,Geary & 33rd Ave,0,311081,66621
5998,2,4116912,Geary & 33rd Ave,0,311077,66621
5998,2,4116913,Geary & 33rd Ave,0,311082,66621
5998,2,4116914,Geary & 33rd Ave,0,311083,66621
5998,2,4116915,Geary & 33rd Ave,0,311084,66621
5998,2,4116916,Geary & 33rd Ave,0,311080,66621
5998,2,4116917,Geary & 33rd Ave,0,311081,66621
5998,2,4116918,Geary & 33rd Ave,0,311077,66621
5998,2,4116919,Geary & 33rd Ave,0,311082,66621
5998,2,4116920,Geary & 33rd Ave,0,311084,66621
5998,2,4116921,Geary & 33rd Ave,0,311080,66621
5998,2,4116922,Geary & 33rd Ave,0,311077,66621
5998,3,4117232,California & Presidio,0,311097,66622
5998,3,4117154,California & Presidio,0,311095,66622
5998,2,4116924,California & Presidio,0,311085,66622
5998,2,4116923,California & Presidio,0,311083,66622
5998,1,4116657,California & Presidio,0,311066,66622
5998,1,4116654,California & Presidio,0,311076,66622
5998,1,4116653,California & Presidio,0,311060,66622
5998,1,4116652,California & Presidio,0,311075,66622
5998,1,4116651,California & Presidio,0,311074,66622
5998,1,4116650,California & Presidio,0,311073,66622
5998,1,4116649,California & Presidio,0,311056,66622
5998,1,4116648,California & Presidio,0,311068,66622
5998,1,4116647,California & Presidio,0,311072,66622
5998,1,4116646,California & Presidio,0,311067,66622
5998,1,4116645,California & Presidio,0,311057,66622
5998,1,4116644,California & Presidio,0,311065,66622
5998,1,4116643,California & Presidio,0,311053,66622
5998,1,4116642,California & Presidio,0,311059,66622
5998,1,4116641,California & Presidio,0,311064,66622
5998,1,4116640,California & Presidio,0,311058,66622
5998,1,4116639,California & Presidio,0,311063,66622
5998,1,4116638,California & Presidio,0,311055,66622
5998,1,4116637,California & Presidio,0,311062,66622
5998,1,4116636,California & Presidio,0,311054,66622
5998,1,4116635,California & Presidio,0,311052,66622
5998,1,4116634,California & Presidio,0,311051,66622
5998,1,4116515,California & Presidio,0,311061,66622
5998,1,4116513,California & Presidio,0,311050,66622
5998,1,4116512,California & Presidio,0,311049,66622
5998,1,4116679,California & Presidio,0,311066,66622
5998,1,4116676,California & Presidio,0,311060,66622
5998,1,4116570,Geary & 33rd Ave,0,311066,66625
5998,1,4116569,Geary & 33rd Ave,0,311065,66625
5998,1,4116568,Geary & 33rd Ave,0,311053,66625
5998,1,4116567,Geary & 33rd Ave,0,311060,66625
5998,1,4116566,Geary & 33rd Ave,0,311059,66625
5998,1,4116565,Geary & 33rd Ave,0,311064,66625
5998,1,4116564,Geary & 33rd Ave,0,311058,66625
5998,1,4116563,Geary & 33rd Ave,0,311063,66625
5998,1,4116473,Geary & 33rd Ave,0,311056,66625
5998,1,4116472,Geary & 33rd Ave,0,311055,66625
5998,1,4116656,Geary & 33rd Ave,0,311068,66625
5998,1,4116562,Geary & 33rd Ave,0,311062,66625
5998,1,4116546,Geary & 33rd Ave,0,311072,66625
5998,1,4116533,California & Presidio,0,311069,66622
5998,1,4116532,California & Presidio,0,311066,66622
5998,1,4116470,California & Presidio,0,311053,66622
5998,1,4116506,Geary & 33rd Ave,0,311050,66625
5998,1,4116505,Geary & 33rd Ave,0,311053,66625
5998,1,4116504,Geary & 33rd Ave,0,311058,66625
5998,1,4116503,Geary & 33rd Ave,0,311062,66625
5998,1,4116502,Geary & 33rd Ave,0,311050,66625
5998,1,4116501,Geary & 33rd Ave,0,311053,66625
5998,1,4116500,Geary & 33rd Ave,0,311058,66625
5998,1,4116499,Geary & 33rd Ave,0,311062,66625
5998,1,4116498,Geary & 33rd Ave,0,311051,66625
5998,1,4116497,Geary & 33rd Ave,0,311050,66625
5998,1,4116496,Geary & 33rd Ave,0,311053,66625
5998,1,4116495,Geary & 33rd Ave,0,311064,66625
5998,1,4116494,Geary & 33rd Ave,0,311058,66625
5998,1,4116493,Geary & 33rd Ave,0,311062,66625
5998,1,4116492,Geary & 33rd Ave,0,311052,66625
5998,1,4116491,Geary & 33rd Ave,0,311051,66625
5998,1,4116490,Geary & 33rd Ave,0,311050,66625
5998,1,4116489,Geary & 33rd Ave,0,311057,66625
5998,1,4116488,Geary & 33rd Ave,0,311053,66625
5998,1,4116487,Geary & 33rd Ave,0,311064,66625
5998,1,4116486,Geary & 33rd Ave,0,311058,66625
5998,1,4116485,Geary & 33rd Ave,0,311063,66625
5998,1,4116484,Geary & 33rd Ave,0,311062,66625
5998,1,4116483,Geary & 33rd Ave,0,311054,66625
5998,1,4116482,Geary & 33rd Ave,0,311052,66625
5998,1,4116481,Geary & 33rd Ave,0,311051,66625
5998,1,4116480,Geary & 33rd Ave,0,311061,66625
5998,1,4116655,Geary & 33rd Ave,0,311050,66625
5998,1,4116633,Geary & 33rd Ave,0,311049,66625
5998,1,4116632,Geary & 33rd Ave,0,311057,66625
5998,1,4116631,Geary & 33rd Ave,0,311065,66625
5998,1,4116630,Geary & 33rd Ave,0,311053,66625
5998,1,4116629,Geary & 33rd Ave,0,311059,66625
5998,1,4116628,Geary & 33rd Ave,0,311064,66625
5998,1,4116627,Geary & 33rd Ave,0,311058,66625
5998,1,4116626,Geary & 33rd Ave,0,311063,66625
5998,1,4116625,Geary & 33rd Ave,0,311055,66625
5998,1,4116659,Geary & 33rd Ave,0,311062,66625
5998,1,4116623,Geary & 33rd Ave,0,311054,66625
5998,1,4116622,Geary & 33rd Ave,0,311052,66625
5998,1,4116621,Geary & 33rd Ave,0,311051,66625
5998,1,4116620,Geary & 33rd Ave,0,311061,66625
5998,1,4116619,Geary & 33rd Ave,0,311050,66625
5998,1,4116618,Geary & 33rd Ave,0,311049,66625
5998,1,4116617,Geary & 33rd Ave,0,311066,66625
5998,1,4116616,Geary & 33rd Ave,0,311076,66625
5998,1,4116615,Geary & 33rd Ave,0,311060,66625
5998,1,4116614,Geary & 33rd Ave,0,311075,66625
5998,2,4117007,Geary & 33rd Ave,0,311083,66628
5998,2,4117006,Geary & 33rd Ave,0,311081,66628
5998,2,4117005,Geary & 33rd Ave,0,311082,66628
5998,2,4117004,Geary & 33rd Ave,0,311084,66628
5998,2,4117003,Geary & 33rd Ave,0,311080,66628
5998,2,4117002,Geary & 33rd Ave,0,311077,66628
5998,1,4116531,Geary & 33rd Ave,0,311065,66628
5998,1,4116530,Geary & 33rd Ave,0,311064,66628
5998,1,4116529,Geary & 33rd Ave,0,311063,66628
5998,1,4116527,Geary & 33rd Ave,0,311056,66628
5998,1,4116528,Geary & 33rd Ave,0,311062,66628
5998,1,4116526,Geary & 33rd Ave,0,311054,66628
5998,1,4116525,Geary & 33rd Ave,0,311052,66628
5998,1,4116670,Geary & 33rd Ave,0,311055,66625
5998,1,4116668,Geary & 33rd Ave,0,311062,66625
5998,1,4116666,Geary & 33rd Ave,0,311054,66625
5998,1,4116664,Geary & 33rd Ave,0,311052,66625
5998,1,4116663,Geary & 33rd Ave,0,311051,66625
5998,1,4116662,Geary & 33rd Ave,0,311061,66625
5998,1,4116661,Geary & 33rd Ave,0,311050,66625
5998,1,4116660,Geary & 33rd Ave,0,311049,66625
5998,1,4116510,Geary & 33rd Ave,0,311057,66625
5998,1,4116509,Geary & 33rd Ave,0,311066,66625
5998,1,4116508,Geary & 33rd Ave,0,311065,66625
5998,1,4116610,Geary & 33rd Ave,0,311053,66625
5998,1,4116609,Geary & 33rd Ave,0,311060,66625
5998,1,4116608,Geary & 33rd Ave,0,311059,66625
5998,1,4116607,Geary & 33rd Ave,0,311064,66625
5998,1,4116606,Geary & 33rd Ave,0,311058,66625
5998,1,4116605,Geary & 33rd Ave,0,311063,66625
5998,1,4116604,Geary & 33rd Ave,0,311056,66625
5998,1,4116603,Geary & 33rd Ave,0,311055,66625
5998,1,4116602,Geary & 33rd Ave,0,311068,66625
5998,1,4116601,Geary & 33rd Ave,0,311062,66625
5998,1,4116600,Geary & 33rd Ave,0,311072,66625
5998,1,4116599,Geary & 33rd Ave,0,311054,66625
5998,1,4116598,Geary & 33rd Ave,0,311067,66625
5998,1,4116597,Geary & 33rd Ave,0,311052,66625
5998,1,4116596,Geary & 33rd Ave,0,311051,66625
5998,1,4116595,Geary & 33rd Ave,0,311061,66625
5998,1,4116594,Geary & 33rd Ave,0,311050,66625
5998,1,4116593,Geary & 33rd Ave,0,311049,66625
5998,1,4116592,Geary & 33rd Ave,0,311057,66625
5998,1,4116591,Geary & 33rd Ave,0,311066,66625
5998,1,4116590,Geary & 33rd Ave,0,311065,66625
5998,1,4116589,Geary & 33rd Ave,0,311053,66625
5998,1,4116588,Geary & 33rd Ave,0,311060,66625
5998,1,4116587,Geary & 33rd Ave,0,311059,66625
5998,1,4116586,Geary & 33rd Ave,0,311064,66625
5998,1,4116585,Geary & 33rd Ave,0,311058,66625
5998,1,4116584,Geary & 33rd Ave,0,311063,66625
5998,1,4116583,Geary & 33rd Ave,0,311056,66625
5998,1,4116582,Geary & 33rd Ave,0,311055,66625
5998,1,4116581,Geary & 33rd Ave,0,311068,66625
5998,1,4116580,Geary & 33rd Ave,0,311062,66625
5998,1,4116579,Geary & 33rd Ave,0,311072,66625
5998,1,4116578,Geary & 33rd Ave,0,311054,66625
5998,1,4116577,Geary & 33rd Ave,0,311067,66625
5998,1,4116576,Geary & 33rd Ave,0,311052,66625
5998,1,4116575,Geary & 33rd Ave,0,311051,66625
5998,1,4116574,Geary & 33rd Ave,0,311061,66625
5998,1,4116573,Geary & 33rd Ave,0,311050,66625
5998,1,4116572,Geary & 33rd Ave,0,311049,66625
5998,1,4116571,Geary & 33rd Ave,0,311057,66625
5998,3,4117265,Clay & Drumm St,1,311091,66631
5998,3,4117266,Clay & Drumm St,1,311092,66631
5998,3,4117267,Clay & Drumm St,1,311093,66631
5998,3,4117268,Clay & Drumm St,1,311090,66631
5998,3,4117269,Clay & Drumm St,1,311091,66631
5998,3,4117270,Clay & Drumm St,1,311092,66631
5998,3,4117271,Clay & Drumm St,1,311093,66631
5998,3,4117272,Clay & Drumm St,1,311090,66631
5998,3,4117273,Clay & Drumm St,1,311091,66631
5998,3,4117275,Clay & Drumm St,1,311092,66631
5998,3,4117276,Clay & Drumm St,1,311093,66631
5998,3,4117278,Clay & Drumm St,1,311090,66631
5998,3,4117279,Clay & Drumm St,1,311097,66631
5998,1,4116561,Geary & 33rd Ave,0,311054,66625
5998,1,4116545,Geary & 33rd Ave,0,311067,66625
5998,1,4116560,Geary & 33rd Ave,0,311052,66625
5998,1,4116559,Geary & 33rd Ave,0,311051,66625
5998,1,4116544,Geary & 33rd Ave,0,311061,66625
5998,1,4116558,Geary & 33rd Ave,0,311050,66625
5998,1,4116557,Geary & 33rd Ave,0,311049,66625
5998,1,4116556,Geary & 33rd Ave,0,311057,66625
5998,1,4116541,Geary & 33rd Ave,0,311066,66625
5998,1,4116555,Geary & 33rd Ave,0,311065,66625
5998,1,4116540,Geary & 33rd Ave,0,311053,66625
5998,1,4116554,Geary & 33rd Ave,0,311060,66625
5998,1,4116553,Geary & 33rd Ave,0,311059,66625
5998,1,4116552,Geary & 33rd Ave,0,311064,66625
5998,1,4116551,Geary & 33rd Ave,0,311058,66625
5998,1,4116550,Geary & 33rd Ave,0,311063,66625
5998,1,4116549,Geary & 33rd Ave,0,311056,66625
5998,1,4116548,Geary & 33rd Ave,0,311055,66625
5998,1,4116547,Geary & 33rd Ave,0,311062,66625
5998,1,4116471,Geary & 33rd Ave,0,311054,66625
5998,1,4116469,Geary & 33rd Ave,0,311052,66625
5998,1,4116468,Geary & 33rd Ave,0,311051,66625
5998,1,4116467,Geary & 33rd Ave,0,311050,66625
5998,1,4116466,Geary & 33rd Ave,0,311049,66625
5998,1,4116507,Geary & 33rd Ave,0,311057,66625
5998,1,4116479,Geary & 33rd Ave,0,311060,66625
5998,1,4116478,Geary & 33rd Ave,0,311059,66625
5998,1,4116477,Geary & 33rd Ave,0,311058,66625
5998,1,4116476,Geary & 33rd Ave,0,311055,66625
5998,1,4116475,Geary & 33rd Ave,0,311053,66625
5998,1,4116474,Geary & 33rd Ave,0,311057,66625
5998,3,4117219,Geary & 33rd Ave,0,311096,66628
5998,3,4117226,Geary & 33rd Ave,0,311094,66628
5998,3,4117229,Geary & 33rd Ave,0,311092,66628
5998,3,4117255,Geary & 33rd Ave,0,311100,66628
5998,3,4117234,Geary & 33rd Ave,0,311097,66628
5998,3,4117238,Geary & 33rd Ave,0,311102,66628
5998,3,4117241,Geary & 33rd Ave,0,311093,66628
5998,3,4117246,Geary & 33rd Ave,0,311095,66628
5998,3,4117249,Geary & 33rd Ave,0,311101,66628
5998,3,4117251,Geary & 33rd Ave,0,311098,66628
5998,3,4117252,Geary & 33rd Ave,0,311099,66628
5998,3,4117253,Geary & 33rd Ave,0,311090,66628
5998,3,4117254,Geary & 33rd Ave,0,311091,66628
5998,2,4117014,Geary & 33rd Ave,0,311088,66628
5998,2,4117013,Geary & 33rd Ave,0,311089,66628
5998,2,4117012,Geary & 33rd Ave,0,311078,66628
5998,2,4117011,Geary & 33rd Ave,0,311087,66628
5998,2,4117010,Geary & 33rd Ave,0,311085,66628
5998,2,4117009,Geary & 33rd Ave,0,311086,66628
5998,2,4117008,Geary & 33rd Ave,0,311079,66628
5998,3,4117336,Clay & Drumm St,1,311092,66631
5998,3,4117337,Clay & Drumm St,1,311099,66631
5998,3,4117339,Clay & Drumm St,1,311093,66631
5998,3,4117340,Clay & Drumm St,1,311096,66631
5998,3,4117341,Clay & Drumm St,1,311100,66631
5998,3,4117342,Clay & Drumm St,1,311090,66631
5998,3,4117343,Clay & Drumm St,1,311097,66631
5998,3,4117344,Clay & Drumm St,1,311101,66631
5998,3,4117345,Clay & Drumm St,1,311091,66631
5998,3,4117346,Clay & Drumm St,1,311098,66631
5998,3,4117347,Clay & Drumm St,1,311094,66631
5998,3,4117348,Clay & Drumm St,1,311102,66631
5998,3,4117349,Clay & Drumm St,1,311095,66631
5998,1,4116524,Geary & 33rd Ave,0,311051,66628
5998,1,4116523,Geary & 33rd Ave,0,311050,66628
5998,1,4116522,Geary & 33rd Ave,0,311049,66628
5998,1,4116521,Geary & 33rd Ave,0,311060,66628
5998,1,4116520,Geary & 33rd Ave,0,311059,66628
5998,1,4116519,Geary & 33rd Ave,0,311058,66628
5998,1,4116518,Geary & 33rd Ave,0,311055,66628
5998,1,4116517,Geary & 33rd Ave,0,311053,66628
5998,1,4116516,Geary & 33rd Ave,0,311057,66628
5998,3,4117257,California & Presidio Ave,1,311090,66630
5998,3,4117256,California & Presidio Ave,1,311091,66630
5998,3,4117258,California & Presidio Ave,1,311092,66630
5998,3,4117259,California & Presidio Ave,1,311093,66630
5998,3,4117274,California & Presidio Ave,1,311094,66630
5998,3,4117277,California & Presidio Ave,1,311096,66630
5998,3,4117281,California & Presidio Ave,1,311098,66630
5998,3,4117285,California & Presidio Ave,1,311099,66630
5998,3,4117288,California & Presidio Ave,1,311100,66630
